transaction_id,timestamp,transaction_type,product_id,quantity,performed_by,status,note
TX002091,2025-08-08T02:24:00,sale,P0046,3,cashier,success,order=ORD000617
TX002092,2025-08-08T02:24:00,sale,P0009,2,cashier,success,order=ORD000617
TX002093,2025-08-08T03:29:00,sale,P0065,19,cashier,success,order=ORD000481
TX002094,2025-08-08T03:29:00,sale,P0022,30,cashier,success,order=ORD000481
TX002095,2025-08-08T04:20:00,sale,P0052,3,cashier,success,order=ORD000985
TX002096,2025-08-08T04:20:00,sale,P0022,5,cashier,success,order=ORD000985
TX002097,2025-08-08T04:20:00,sale,P0049,3,cashier,success,order=ORD000985
TX002098,2025-08-08T18:00:00,sale,P0073,3,cashier,success,order=ORD000211
TX002099,2025-08-08T18:00:00,sale,P0057,3,cashier,success,order=ORD000211
TX002100,2025-08-08T18:40:00,sale,P0066,8,cashier,success,order=ORD000572
TX002101,2025-08-08T18:40:00,sale,P0036,8,cashier,success,order=ORD000572
TX002102,2025-08-08T20:19:00,sale,P0026,2,cashier,success,order=ORD001040
TX002103,2025-08-08T20:19:00,sale,P0042,4,cashier,success,order=ORD001040
TX002104,2025-08-08T20:19:00,sale,P0067,5,cashier,success,order=ORD001040
TX002105,2025-08-09T01:16:00,sale,P0087,4,cashier,success,order=ORD000386
TX002106,2025-08-09T01:37:00,sale,P0056,8,cashier,success,order=ORD000829
TX002107,2025-08-09T01:37:00,sale,P0053,8,cashier,success,order=ORD000829
TX002108,2025-08-09T01:37:00,sale,P0059,11,cashier,success,order=ORD000829
TX002109,2025-08-09T01:37:00,sale,P0088,12,cashier,success,order=ORD000829
TX002110,2025-08-09T01:37:00,sale,P0084,2,cashier,success,order=ORD000829
TX002111,2025-08-09T03:17:00,sale,P0050,3,cashier,success,order=ORD001116
TX002112,2025-08-10T03:10:00,sale,P0073,20,cashier,success,order=ORD001082
TX002113,2025-08-11T04:29:00,sale,P0073,5,cashier,success,order=ORD000598
TX002114,2025-08-11T04:29:00,sale,P0074,2,cashier,success,order=ORD000598
TX002115,2025-08-11T04:29:00,sale,P0010,3,cashier,success,order=ORD000598
TX002116,2025-08-11T21:09:00,sale,P0009,1,cashier,success,order=ORD000541
TX002117,2025-08-11T21:09:00,sale,P0017,2,cashier,success,order=ORD000541
TX002118,2025-08-11T21:09:00,sale,P0078,2,cashier,success,order=ORD000541
TX002119,2025-08-11T21:09:00,sale,P0079,1,cashier,success,order=ORD000541
TX002120,2025-08-11T21:41:00,sale,P0074,2,cashier,success,order=ORD000676
TX002121,2025-08-11T21:41:00,sale,P0019,4,cashier,success,order=ORD000676
TX002122,2025-08-11T21:41:00,sale,P0062,1,cashier,success,order=ORD000676
TX002123,2025-08-11T21:41:00,sale,P0049,2,cashier,success,order=ORD000676
TX002124,2025-08-12T01:14:00,sale,P0053,4,cashier,success,order=ORD000337
TX002125,2025-08-12T01:14:00,sale,P0015,1,cashier,success,order=ORD000337
TX002126,2025-08-12T01:14:00,sale,P0002,2,cashier,success,order=ORD000337
TX002127,2025-08-12T01:14:00,sale,P0005,1,cashier,success,order=ORD000337
TX002128,2025-08-12T02:17:00,sale,P0049,7,cashier,success,order=ORD000946
TX002129,2025-08-12T02:22:00,sale,P0079,11,cashier,success,order=ORD000668
TX002130,2025-08-12T16:16:00,sale,P0042,2,cashier,success,order=ORD000902
TX002131,2025-08-12T20:40:00,sale,P0088,9,cashier,success,order=ORD000354
TX002132,2025-08-12T20:40:00,sale,P0034,27,cashier,success,order=ORD000354
TX002133,2025-08-12T20:40:00,sale,P0066,10,cashier,success,order=ORD000354
TX002134,2025-08-12T20:48:00,sale,P0013,1,cashier,success,order=ORD000640
TX002135,2025-08-12T20:48:00,sale,P0017,3,cashier,success,order=ORD000640
TX002136,2025-08-12T20:49:00,sale,P0065,2,cashier,success,order=ORD000486
TX002137,2025-08-12T20:49:00,sale,P0045,1,cashier,success,order=ORD000486
TX002138,2025-08-12T20:49:00,sale,P0044,1,cashier,success,order=ORD000486
TX002139,2025-08-12T20:49:00,sale,P0061,2,cashier,success,order=ORD000486
TX002140,2025-08-13T20:31:00,sale,P0063,1,cashier,success,order=ORD000862
TX002141,2025-08-13T20:31:00,sale,P0045,1,cashier,success,order=ORD000862
TX002142,2025-08-13T20:31:00,sale,P0018,4,cashier,success,order=ORD000862
TX002143,2025-08-13T20:31:00,sale,P0019,1,cashier,success,order=ORD000862
TX002144,2025-08-13T21:48:00,sale,P0016,27,cashier,success,order=ORD000755
TX002145,2025-08-13T21:50:00,sale,P0050,1,cashier,success,order=ORD001072
TX002146,2025-08-13T21:50:00,sale,P0079,2,cashier,success,order=ORD001072
TX002147,2025-08-13T21:50:00,sale,P0089,5,cashier,success,order=ORD001072
TX002148,2025-08-13T21:50:00,sale,P0015,5,cashier,success,order=ORD001072
TX002149,2025-08-13T21:50:00,sale,P0016,4,cashier,success,order=ORD001072
TX002150,2025-08-14T00:04:00,sale,P0086,2,cashier,success,order=ORD001105
TX002151,2025-08-14T03:12:00,sale,P0035,4,cashier,success,order=ORD000250
TX002152,2025-08-14T21:11:00,sale,P0005,6,cashier,success,order=ORD000471
TX002153,2025-08-14T23:29:00,sale,P0083,1,cashier,success,order=ORD001089
TX002154,2025-08-14T23:29:00,sale,P0009,5,cashier,success,order=ORD001089
TX002155,2025-08-15T03:08:00,sale,P0019,5,cashier,success,order=ORD000909
TX002156,2025-08-15T18:47:00,sale,P0078,20,cashier,success,order=ORD000851
TX002157,2025-08-15T18:47:00,sale,P0003,17,cashier,success,order=ORD000851
TX002158,2025-08-15T18:47:00,sale,P0018,16,cashier,success,order=ORD000851
TX002159,2025-08-15T18:47:00,sale,P0039,7,cashier,success,order=ORD000851
TX002160,2025-08-16T01:43:00,sale,P0032,3,cashier,success,order=ORD001002
TX002161,2025-08-16T01:43:00,sale,P0006,1,cashier,success,order=ORD001002
TX002162,2025-08-16T01:43:00,sale,P0077,5,cashier,success,order=ORD001002
TX002163,2025-08-16T01:43:00,sale,P0023,1,cashier,success,order=ORD001002
TX002164,2025-08-16T17:48:00,sale,P0079,16,cashier,success,order=ORD000788
TX002165,2025-08-16T17:48:00,sale,P0089,10,cashier,success,order=ORD000788
TX002166,2025-08-16T17:51:00,sale,P0078,2,cashier,success,order=ORD000065
TX002167,2025-08-16T17:51:00,sale,P0079,1,cashier,success,order=ORD000065
TX002168,2025-08-16T17:51:00,sale,P0032,2,cashier,success,order=ORD000065
TX002169,2025-08-16T17:51:00,sale,P0006,5,cashier,success,order=ORD000065
TX002170,2025-08-16T17:51:00,sale,P0048,4,cashier,success,order=ORD000065
TX002171,2025-08-16T22:29:00,sale,P0029,2,cashier,success,order=ORD000782
TX002172,2025-08-16T22:29:00,sale,P0036,5,cashier,success,order=ORD000782
TX002173,2025-08-16T22:31:00,sale,P0079,2,cashier,success,order=ORD000645
TX002174,2025-08-16T22:31:00,sale,P0066,5,cashier,success,order=ORD000645
TX002175,2025-08-17T03:41:00,sale,P0018,3,cashier,success,order=ORD000343
TX002176,2025-08-17T03:41:00,sale,P0019,3,cashier,success,order=ORD000343
TX002177,2025-08-17T18:07:00,sale,P0022,1,cashier,success,order=ORD001100
TX002178,2025-08-17T18:07:00,sale,P0040,3,cashier,success,order=ORD001100
TX002179,2025-08-17T18:07:00,sale,P0089,5,cashier,success,order=ORD001100
TX002180,2025-08-17T18:07:00,sale,P0086,2,cashier,success,order=ORD001100
TX002181,2025-08-17T18:07:00,sale,P0033,3,cashier,success,order=ORD001100
TX002182,2025-08-17T20:40:00,sale,P0083,3,cashier,success,order=ORD000281
TX002183,2025-08-17T21:30:00,sale,P0057,2,cashier,success,order=ORD000658
TX002184,2025-08-17T21:30:00,sale,P0029,4,cashier,success,order=ORD000658
TX002185,2025-08-18T01:45:00,sale,P0061,4,cashier,success,order=ORD000061
TX002186,2025-08-18T01:45:00,sale,P0032,1,cashier,success,order=ORD000061
TX002187,2025-08-18T01:45:00,sale,P0006,4,cashier,success,order=ORD000061
TX002188,2025-08-18T04:23:00,sale,P0005,11,cashier,success,order=ORD001173
TX002189,2025-08-18T04:23:00,sale,P0019,5,cashier,success,order=ORD001173
TX002190,2025-08-18T04:23:00,sale,P0060,7,cashier,success,order=ORD001173
TX002191,2025-08-18T04:23:00,sale,P0064,3,cashier,success,order=ORD001173
TX002192,2025-08-18T19:34:00,sale,P0088,5,cashier,success,order=ORD000051
TX002193,2025-08-19T16:11:00,sale,P0083,2,cashier,success,order=ORD000279
TX002194,2025-08-19T16:11:00,sale,P0082,1,cashier,success,order=ORD000279
TX002195,2025-08-19T19:44:00,sale,P0077,5,cashier,success,order=ORD000904
TX002196,2025-08-19T19:44:00,sale,P0025,2,cashier,success,order=ORD000904
TX002197,2025-08-19T19:44:00,sale,P0043,3,cashier,success,order=ORD000904
TX002198,2025-08-19T19:44:00,sale,P0006,1,cashier,success,order=ORD000904
TX002199,2025-08-19T19:44:00,sale,P0013,5,cashier,success,order=ORD000904
TX002200,2025-08-19T21:54:00,sale,P0018,2,cashier,success,order=ORD001080
TX002201,2025-08-19T21:54:00,sale,P0019,2,cashier,success,order=ORD001080
TX002202,2025-08-19T21:54:00,sale,P0067,2,cashier,success,order=ORD001080
TX002203,2025-08-19T23:27:00,sale,P0075,3,cashier,success,order=ORD000456
TX002204,2025-08-19T23:27:00,sale,P0028,3,cashier,success,order=ORD000456
TX002205,2025-08-20T17:29:00,sale,P0029,3,cashier,success,order=ORD001192
TX002206,2025-08-20T18:09:00,sale,P0035,1,cashier,success,order=ORD000800
TX002207,2025-08-20T18:09:00,sale,P0087,2,cashier,success,order=ORD000800
TX002208,2025-08-20T18:09:00,sale,P0079,2,cashier,success,order=ORD000800
TX002209,2025-08-20T18:18:00,sale,P0039,3,cashier,success,order=ORD000855
TX002210,2025-08-20T20:14:00,sale,P0018,4,cashier,success,order=ORD000145
TX002211,2025-08-21T00:14:00,sale,P0005,8,cashier,success,order=ORD000033
TX002212,2025-08-21T00:14:00,sale,P0072,3,cashier,success,order=ORD000033
TX002213,2025-08-21T00:14:00,sale,P0079,9,cashier,success,order=ORD000033
TX002214,2025-08-21T00:14:00,sale,P0089,3,cashier,success,order=ORD000033
TX002215,2025-08-21T00:14:00,sale,P0040,4,cashier,success,order=ORD000033
TX002216,2025-08-21T17:01:00,sale,P0005,5,cashier,success,order=ORD000626
TX002217,2025-08-21T17:01:00,sale,P0025,1,cashier,success,order=ORD000626
TX002218,2025-08-21T17:07:00,sale,P0045,4,cashier,success,order=ORD000365
TX002219,2025-08-21T17:07:00,sale,P0056,2,cashier,success,order=ORD000365
TX002220,2025-08-21T17:36:00,sale,P0034,2,cashier,success,order=ORD001056
TX002221,2025-08-21T17:36:00,sale,P0061,3,cashier,success,order=ORD001056
TX002222,2025-08-21T22:02:00,sale,P0047,4,cashier,success,order=ORD001119
TX002223,2025-08-21T22:02:00,sale,P0048,12,cashier,success,order=ORD001119
TX002224,2025-08-21T22:02:00,sale,P0015,2,cashier,success,order=ORD001119
TX002225,2025-08-21T22:02:00,sale,P0016,7,cashier,success,order=ORD001119
TX002226,2025-08-21T22:26:00,sale,P0028,1,cashier,success,order=ORD000035
TX002227,2025-08-21T22:26:00,sale,P0023,1,cashier,success,order=ORD000035
TX002228,2025-08-22T00:37:00,sale,P0046,4,cashier,success,order=ORD000846
TX002229,2025-08-22T00:37:00,sale,P0038,3,cashier,success,order=ORD000846
TX002230,2025-08-22T00:37:00,sale,P0025,2,cashier,success,order=ORD000846
TX002231,2025-08-22T00:56:00,sale,P0014,16,cashier,success,order=ORD000780
TX002232,2025-08-22T00:56:00,sale,P0056,14,cashier,success,order=ORD000780
TX002233,2025-08-22T16:23:00,sale,P0049,5,cashier,success,order=ORD000142
TX002234,2025-08-23T17:36:00,sale,P0052,3,cashier,success,order=ORD000610
TX002235,2025-08-23T17:36:00,sale,P0059,4,cashier,success,order=ORD000610
TX002236,2025-08-23T17:36:00,sale,P0058,2,cashier,success,order=ORD000610
TX002237,2025-08-23T19:04:00,sale,P0025,5,cashier,success,order=ORD000475
TX002238,2025-08-23T19:04:00,sale,P0055,1,cashier,success,order=ORD000475
TX002239,2025-08-23T19:04:00,sale,P0005,5,cashier,success,order=ORD000475
TX002240,2025-08-24T01:11:00,sale,P0063,2,cashier,success,order=ORD000120
TX002241,2025-08-24T01:11:00,sale,P0045,2,cashier,success,order=ORD000120
TX002242,2025-08-24T01:11:00,sale,P0055,4,cashier,success,order=ORD000120
TX002243,2025-08-24T01:11:00,sale,P0008,5,cashier,success,order=ORD000120
TX002244,2025-08-25T01:28:00,sale,P0039,4,cashier,success,order=ORD000760
TX002245,2025-08-25T01:28:00,sale,P0087,3,cashier,success,order=ORD000760
TX002246,2025-08-25T03:25:00,sale,P0088,3,cashier,success,order=ORD000403
TX002247,2025-08-25T03:25:00,sale,P0043,2,cashier,success,order=ORD000403
TX002248,2025-08-25T03:25:00,sale,P0032,2,cashier,success,order=ORD000403
TX002249,2025-08-26T01:54:00,sale,P0057,3,cashier,success,order=ORD000874
TX002250,2025-08-26T01:54:00,sale,P0062,4,cashier,success,order=ORD000874
TX002251,2025-08-26T01:54:00,sale,P0049,5,cashier,success,order=ORD000874
TX002252,2025-08-26T03:38:00,sale,P0006,1,cashier,success,order=ORD001164
TX002253,2025-08-26T03:38:00,sale,P0043,3,cashier,success,order=ORD001164
TX002254,2025-08-26T03:38:00,sale,P0063,5,cashier,success,order=ORD001164
TX002255,2025-08-26T03:38:00,sale,P0086,3,cashier,success,order=ORD001164
TX002256,2025-08-26T03:49:00,sale,P0077,1,cashier,success,order=ORD001142
TX002257,2025-08-26T03:49:00,sale,P0083,5,cashier,success,order=ORD001142
TX002258,2025-08-26T03:49:00,sale,P0056,4,cashier,success,order=ORD001142
TX002259,2025-08-26T03:49:00,sale,P0045,4,cashier,success,order=ORD001142
TX002260,2025-08-26T03:49:00,sale,P0076,3,cashier,success,order=ORD001142
TX002261,2025-08-26T03:49:00,sale,P0089,1,cashier,success,order=ORD001142
TX002262,2025-08-26T03:49:00,sale,P0055,3,cashier,success,order=ORD001142
TX002263,2025-08-26T16:41:00,sale,P0050,3,cashier,success,order=ORD000817
TX002264,2025-08-26T16:41:00,sale,P0080,4,cashier,success,order=ORD000817
TX002265,2025-08-26T16:41:00,sale,P0077,4,cashier,success,order=ORD000817
TX002266,2025-08-26T16:41:00,sale,P0046,2,cashier,success,order=ORD000817
TX002267,2025-08-26T19:01:00,sale,P0015,2,cashier,success,order=ORD000353
TX002268,2025-08-26T19:01:00,sale,P0016,3,cashier,success,order=ORD000353
TX002269,2025-08-26T19:01:00,sale,P0057,1,cashier,success,order=ORD000353
TX002270,2025-08-26T19:01:00,sale,P0056,3,cashier,success,order=ORD000353
TX002271,2025-08-27T03:15:00,sale,P0009,4,cashier,success,order=ORD000682
TX002272,2025-08-27T03:15:00,sale,P0012,5,cashier,success,order=ORD000682
TX002273,2025-08-27T03:15:00,sale,P0070,4,cashier,success,order=ORD000682
TX002274,2025-08-28T01:53:00,sale,P0050,1,cashier,success,order=ORD000673
TX002275,2025-08-28T01:53:00,sale,P0042,2,cashier,success,order=ORD000673
TX002276,2025-08-28T01:53:00,sale,P0011,4,cashier,success,order=ORD000673
TX002277,2025-08-28T23:04:00,sale,P0012,8,cashier,success,order=ORD001139
TX002278,2025-08-28T23:04:00,sale,P0083,9,cashier,success,order=ORD001139
TX002279,2025-08-28T23:04:00,sale,P0072,7,cashier,success,order=ORD001139
TX002280,2025-08-30T01:01:00,sale,P0035,12,cashier,success,order=ORD000371
TX002281,2025-08-30T01:01:00,sale,P0050,11,cashier,success,order=ORD000371
TX002282,2025-08-30T01:01:00,sale,P0075,8,cashier,success,order=ORD000371
TX002283,2025-08-30T01:01:00,sale,P0009,12,cashier,success,order=ORD000371
TX002284,2025-08-31T00:10:00,sale,P0083,3,cashier,success,order=ORD000822
TX002285,2025-08-31T00:10:00,sale,P0065,5,cashier,success,order=ORD000822
TX002286,2025-09-01T00:03:00,sale,P0036,5,cashier,success,order=ORD000240
TX002287,2025-09-01T02:05:00,sale,P0017,5,cashier,success,order=ORD001017
TX002288,2025-09-01T02:05:00,sale,P0018,5,cashier,success,order=ORD001017
TX002289,2025-09-01T02:05:00,sale,P0027,2,cashier,success,order=ORD001017
TX002290,2025-09-01T04:12:00,sale,P0015,9,cashier,success,order=ORD000534
TX002291,2025-09-01T04:12:00,sale,P0016,3,cashier,success,order=ORD000534
TX002292,2025-09-01T04:12:00,sale,P0038,8,cashier,success,order=ORD000534
TX002293,2025-09-01T20:36:00,sale,P0008,3,cashier,success,order=ORD000399
TX002294,2025-09-01T20:36:00,sale,P0038,2,cashier,success,order=ORD000399
TX002295,2025-09-01T20:36:00,sale,P0033,5,cashier,success,order=ORD000399
TX002296,2025-09-01T20:36:00,sale,P0006,4,cashier,success,order=ORD000399
TX002297,2025-09-02T02:22:00,sale,P0078,5,cashier,success,order=ORD000173
TX002298,2025-09-02T02:22:00,sale,P0079,3,cashier,success,order=ORD000173
TX002299,2025-09-02T02:22:00,sale,P0089,2,cashier,success,order=ORD000173
TX002300,2025-09-02T16:21:00,sale,P0018,3,cashier,success,order=ORD000154
TX002301,2025-09-02T16:21:00,sale,P0019,4,cashier,success,order=ORD000154
TX002302,2025-09-02T16:21:00,sale,P0064,3,cashier,success,order=ORD000154
TX002303,2025-09-02T16:21:00,sale,P0085,2,cashier,success,order=ORD000154
TX002304,2025-09-02T16:21:00,sale,P0078,4,cashier,success,order=ORD000154
TX002305,2025-09-02T16:21:00,sale,P0079,3,cashier,success,order=ORD000154
TX002306,2025-09-02T20:09:00,sale,P0060,21,cashier,success,order=ORD000400
TX002307,2025-09-02T20:09:00,sale,P0028,8,cashier,success,order=ORD000400
TX002308,2025-09-02T20:09:00,sale,P0023,28,cashier,success,order=ORD000400
TX002309,2025-09-02T20:09:00,sale,P0038,13,cashier,success,order=ORD000400
TX002310,2025-09-02T20:09:00,sale,P0050,23,cashier,success,order=ORD000400
TX002311,2025-09-03T01:57:00,sale,P0031,17,cashier,success,order=ORD000708
TX002312,2025-09-03T01:57:00,sale,P0006,10,cashier,success,order=ORD000708
TX002313,2025-09-03T04:14:00,sale,P0059,4,cashier,success,order=ORD000949
TX002314,2025-09-03T18:51:00,sale,P0029,4,cashier,success,order=ORD001085
TX002315,2025-09-03T18:51:00,sale,P0079,1,cashier,success,order=ORD001085
TX002316,2025-09-03T19:44:00,sale,P0018,3,cashier,success,order=ORD000098
TX002317,2025-09-03T19:44:00,sale,P0049,4,cashier,success,order=ORD000098
TX002318,2025-09-03T19:44:00,sale,P0071,4,cashier,success,order=ORD000098
TX002319,2025-09-03T20:44:00,sale,P0073,5,cashier,success,order=ORD000510
TX002320,2025-09-03T20:44:00,sale,P0074,1,cashier,success,order=ORD000510
TX002321,2025-09-03T20:44:00,sale,P0043,5,cashier,success,order=ORD000510
TX002322,2025-09-03T20:44:00,sale,P0038,1,cashier,success,order=ORD000510
TX002323,2025-09-04T17:21:00,sale,P0042,5,cashier,success,order=ORD000484
TX002324,2025-09-04T18:14:00,sale,P0053,12,cashier,success,order=ORD000220
TX002325,2025-09-04T18:14:00,sale,P0073,9,cashier,success,order=ORD000220
TX002326,2025-09-04T18:14:00,sale,P0017,3,cashier,success,order=ORD000220
TX002327,2025-09-05T00:14:00,sale,P0039,5,cashier,success,order=ORD000243
TX002328,2025-09-05T00:14:00,sale,P0033,4,cashier,success,order=ORD000243
TX002329,2025-09-05T00:14:00,sale,P0006,1,cashier,success,order=ORD000243
TX002330,2025-09-05T00:14:00,sale,P0028,5,cashier,success,order=ORD000243
TX002331,2025-09-05T04:27:00,sale,P0077,1,cashier,success,order=ORD000947
TX002332,2025-09-05T16:03:00,sale,P0087,3,cashier,success,order=ORD000557
TX002333,2025-09-05T16:03:00,sale,P0002,2,cashier,success,order=ORD000557
TX002334,2025-09-05T16:03:00,sale,P0011,4,cashier,success,order=ORD000557
TX002335,2025-09-05T19:51:00,sale,P0036,7,cashier,success,order=ORD000070
TX002336,2025-09-05T19:51:00,sale,P0040,7,cashier,success,order=ORD000070
TX002337,2025-09-05T19:51:00,sale,P0061,7,cashier,success,order=ORD000070
TX002338,2025-09-05T23:15:00,sale,P0014,3,cashier,success,order=ORD000016
TX002339,2025-09-05T23:15:00,sale,P0018,3,cashier,success,order=ORD000016
TX002340,2025-09-06T03:01:00,sale,P0058,2,cashier,success,order=ORD000159
TX002341,2025-09-06T03:01:00,sale,P0055,5,cashier,success,order=ORD000159
TX002342,2025-09-06T04:36:00,sale,P0017,4,cashier,success,order=ORD000185
TX002343,2025-09-06T04:36:00,sale,P0035,4,cashier,success,order=ORD000185
TX002344,2025-09-06T04:36:00,sale,P0032,1,cashier,success,order=ORD000185
TX002345,2025-09-06T04:36:00,sale,P0006,3,cashier,success,order=ORD000185
TX002346,2025-09-06T16:03:00,sale,P0058,5,cashier,success,order=ORD001032
TX002347,2025-09-06T16:35:00,sale,P0072,3,cashier,success,order=ORD001168
TX002348,2025-09-06T16:56:00,sale,P0019,2,cashier,success,order=ORD000334
TX002349,2025-09-06T16:56:00,sale,P0055,3,cashier,success,order=ORD000334
TX002350,2025-09-07T00:41:00,sale,P0076,5,cashier,success,order=ORD001061
TX002351,2025-09-07T00:41:00,sale,P0089,3,cashier,success,order=ORD001061
TX002352,2025-09-07T00:41:00,sale,P0061,1,cashier,success,order=ORD001061
TX002353,2025-09-07T00:41:00,sale,P0064,3,cashier,success,order=ORD001061
TX002354,2025-09-07T00:41:00,sale,P0022,1,cashier,success,order=ORD001061
TX002355,2025-09-07T20:36:00,sale,P0038,2,cashier,success,order=ORD000713
TX002356,2025-09-08T02:34:00,sale,P0058,4,cashier,success,order=ORD000121
TX002357,2025-09-08T02:34:00,sale,P0090,3,cashier,success,order=ORD000121
